transaction_id,transaction_date,inventory_id,quantity_consumed,department,staff_id,shift,consumption_reason,remaining_stock,batch_lot
TX03009102,2025-04-02,INV0031,1,Dairy,S001,Evening,Spoilage,1,BATCH1104
TX03009200,2025-04-03,INV0031,3,Dairy,S012,Evening,Spoilage,20,BATCH1837
TX03009300,2025-04-04,INV0031,8,Snack,S004,Evening,Spoilage,24,BATCH7405
TX03009301,2025-04-04,INV0031,19,Produce,S005,Night,Spoilage,5,BATCH9939
TX03009302,2025-04-04,INV0031,5,Dairy,S008,Night,Routine,0,BATCH5821
TX03009400,2025-04-05,INV0031,11,Snack,S020,Evening,Routine,1,BATCH8695
TX03009401,2025-04-05,INV0031,1,Bakery,S006,Evening,Sample,0,BATCH4902
TX03009402,2025-04-05,INV0031,0,Snack,S016,Night,Sample,0,BATCH8166
TX03009500,2025-04-06,INV0031,2,Produce,S013,Evening,Spoilage,28,BATCH5934
TX03009501,2025-04-06,INV0031,5,Bakery,S002,Morning,Spoilage,23,BATCH1051
TX03009502,2025-04-06,INV0031,18,Dairy,S007,Night,Routine,5,BATCH7423
TX03009600,2025-04-07,INV0031,10,Frozen,S012,Evening,Routine,1,BATCH6925
TX03009601,2025-04-07,INV0031,1,Snack,S019,Morning,Sample,0,BATCH7350
TX03009602,2025-04-07,INV0031,0,Produce,S011,Evening,Spoilage,0,BATCH6957
TX03009700,2025-04-08,INV0031,0,Bakery,S017,Night,Spoilage,0,BATCH9002
TX03009701,2025-04-08,INV0031,0,Beverage,S001,Night,Sample,0,BATCH5520
TX03009800,2025-04-09,INV0031,9,Beverage,S020,Morning,Routine,11,BATCH7827
TX03009900,2025-04-10,INV0031,19,Produce,S004,Morning,Spoilage,21,BATCH2541
TX03010000,2025-04-11,INV0031,0,Frozen,S011,Morning,Sample,0,BATCH3505
TX03010001,2025-04-11,INV0031,0,Frozen,S014,Morning,Spoilage,0,BATCH6082
TX03010100,2025-04-12,INV0031,4,Snack,S010,Evening,Sample,1,BATCH6049
TX03010101,2025-04-12,INV0031,1,Produce,S008,Morning,Sample,0,BATCH7939
TX03010102,2025-04-12,INV0031,0,Produce,S013,Night,Sample,0,BATCH6681
TX03010200,2025-04-13,INV0031,2,Dairy,S004,Morning,Spoilage,5,BATCH6879
TX03010201,2025-04-13,INV0031,5,Dairy,S007,Morning,Routine,0,BATCH3611
TX03010202,2025-04-13,INV0031,0,Bakery,S004,Evening,Sample,0,BATCH7623
TX03010300,2025-04-14,INV0031,2,Dairy,S012,Night,Spoilage,3,BATCH9021
TX03010400,2025-04-15,INV0031,0,Beverage,S001,Night,Spoilage,0,BATCH6835
TX03010401,2025-04-15,INV0031,0,Bakery,S018,Evening,Routine,0,BATCH5243
TX03010500,2025-04-16,INV0031,1,Dairy,S001,Night,Sample,0,BATCH1652
TX03010600,2025-04-17,INV0031,2,Dairy,S001,Evening,Sample,0,BATCH6779
TX03010700,2025-04-18,INV0031,17,Frozen,S010,Night,Routine,11,BATCH9928
TX03010800,2025-04-19,INV0031,5,Bakery,S014,Morning,Routine,25,BATCH6536
TX03010801,2025-04-19,INV0031,15,Snack,S006,Morning,Spoilage,10,BATCH9884
TX03010900,2025-04-20,INV0031,0,Produce,S004,Morning,Routine,0,BATCH1228
TX03011000,2025-04-21,INV0031,0,Frozen,S007,Evening,Routine,0,BATCH5462
TX03011001,2025-04-21,INV0031,0,Frozen,S014,Morning,Routine,0,BATCH3929
TX03011100,2025-04-22,INV0031,5,Frozen,S010,Evening,Sample,37,BATCH8466
TX03011200,2025-04-23,INV0031,12,Snack,S007,Morning,Routine,61,BATCH2071
TX03011201,2025-04-23,INV0031,17,Dairy,S003,Night,Routine,44,BATCH5513
TX03011202,2025-04-23,INV0031,3,Frozen,S013,Night,Routine,41,BATCH5065
TX03011300,2025-04-24,INV0031,13,Bakery,S002,Evening,Sample,29,BATCH4518
TX03011301,2025-04-24,INV0031,4,Beverage,S014,Night,Spoilage,25,BATCH4745
TX03011302,2025-04-24,INV0031,11,Frozen,S006,Night,Spoilage,14,BATCH9835
TX03011400,2025-04-25,INV0031,17,Beverage,S009,Night,Routine,14,BATCH8337
TX03011401,2025-04-25,INV0031,10,Dairy,S003,Evening,Spoilage,4,BATCH1796
TX03011402,2025-04-25,INV0031,4,Dairy,S012,Morning,Routine,0,BATCH2846
TX03011500,2025-04-26,INV0031,3,Produce,S011,Night,Sample,0,BATCH7779
TX03011501,2025-04-26,INV0031,0,Produce,S005,Evening,Sample,0,BATCH6142
TX03011502,2025-04-26,INV0031,0,Snack,S018,Evening,Sample,0,BATCH9910
TX03011600,2025-04-27,INV0031,5,Produce,S015,Night,Spoilage,9,BATCH8545
TX03011601,2025-04-27,INV0031,5,Beverage,S006,Night,Routine,4,BATCH1435
TX03011700,2025-04-28,INV0031,19,Frozen,S001,Night,Routine,14,BATCH7113
TX03011701,2025-04-28,INV0031,14,Beverage,S009,Evening,Spoilage,0,BATCH8659
TX03011800,2025-04-29,INV0031,7,Produce,S013,Night,Routine,19,BATCH6407
TX03011801,2025-04-29,INV0031,13,Frozen,S007,Evening,Routine,6,BATCH6388
TX03011802,2025-04-29,INV0031,3,Snack,S002,Night,Routine,3,BATCH9488
TX03011900,2025-04-30,INV0031,16,Bakery,S013,Evening,Routine,17,BATCH1748
TX03012000,2025-05-01,INV0031,2,Bakery,S008,Night,Routine,45,BATCH7635
TX03012001,2025-05-01,INV0031,15,Bakery,S008,Morning,Sample,30,BATCH9996
TX03012002,2025-05-01,INV0031,5,Dairy,S013,Morning,Sample,25,BATCH8687
TX03012100,2025-05-02,INV0031,2,Produce,S009,Evening,Sample,27,BATCH1159
TX03012101,2025-05-02,INV0031,9,Frozen,S006,Night,Sample,18,BATCH5077
TX03012200,2025-05-03,INV0031,1,Snack,S016,Morning,Routine,24,BATCH1161
TX03012201,2025-05-03,INV0031,18,Frozen,S015,Evening,Routine,6,BATCH6549
TX03012202,2025-05-03,INV0031,6,Beverage,S006,Morning,Sample,0,BATCH4073
TX03012300,2025-05-04,INV0031,4,Produce,S008,Night,Sample,21,BATCH4822
TX03012301,2025-05-04,INV0031,10,Beverage,S002,Night,Sample,11,BATCH8165
TX03012302,2025-05-04,INV0031,7,Bakery,S001,Night,Spoilage,4,BATCH5672
TX03012400,2025-05-05,INV0031,2,Snack,S003,Morning,Sample,9,BATCH6867
TX03012401,2025-05-05,INV0031,8,Frozen,S015,Evening,Routine,1,BATCH3414
TX03012500,2025-05-06,INV0031,18,Produce,S011,Evening,Routine,4,BATCH7466
TX03012501,2025-05-06,INV0031,4,Produce,S003,Night,Sample,0,BATCH9378
TX03012502,2025-05-06,INV0031,0,Dairy,S004,Morning,Sample,0,BATCH1998
TX03012600,2025-05-07,INV0031,8,Frozen,S007,Morning,Sample,9,BATCH5534
TX03012601,2025-05-07,INV0031,3,Dairy,S004,Morning,Routine,6,BATCH3852
TX03012602,2025-05-07,INV0031,6,Dairy,S015,Evening,Sample,0,BATCH9098
TX03012700,2025-05-08,INV0031,2,Bakery,S006,Morning,Spoilage,26,BATCH4909
TX03012701,2025-05-08,INV0031,16,Frozen,S009,Morning,Spoilage,10,BATCH9424
TX03012800,2025-05-09,INV0031,14,Frozen,S017,Morning,Sample,10,BATCH4259
TX03012801,2025-05-09,INV0031,10,Dairy,S016,Night,Sample,0,BATCH8947
TX03012802,2025-05-09,INV0031,0,Frozen,S013,Night,Sample,0,BATCH5296
TX03012900,2025-05-10,INV0031,0,Produce,S011,Morning,Spoilage,0,BATCH8260
TX03012901,2025-05-10,INV0031,0,Beverage,S018,Morning,Spoilage,0,BATCH2861
TX03012902,2025-05-10,INV0031,0,Produce,S006,Night,Sample,0,BATCH4498
TX03013000,2025-05-11,INV0031,14,Produce,S012,Night,Routine,0,BATCH8494
TX03013100,2025-05-12,INV0031,4,Bakery,S007,Morning,Routine,22,BATCH1814
TX03013101,2025-05-12,INV0031,9,Dairy,S013,Morning,Routine,13,BATCH3279
TX03013200,2025-05-13,INV0031,12,Snack,S017,Morning,Spoilage,10,BATCH3613
TX03013201,2025-05-13,INV0031,10,Beverage,S009,Night,Spoilage,0,BATCH9994
TX03013300,2025-05-14,INV0031,0,Bakery,S008,Evening,Sample,0,BATCH8137
TX03013400,2025-05-15,INV0031,0,Produce,S016,Night,Routine,0,BATCH7095
TX03013401,2025-05-15,INV0031,0,Beverage,S001,Evening,Routine,0,BATCH9772
TX03013500,2025-05-16,INV0031,17,Bakery,S007,Night,Routine,20,BATCH1856
TX03013501,2025-05-16,INV0031,4,Frozen,S011,Evening,Sample,16,BATCH8448
TX03013600,2025-05-17,INV0031,7,Frozen,S018,Night,Spoilage,35,BATCH6628
TX03013601,2025-05-17,INV0031,16,Dairy,S017,Morning,Sample,19,BATCH1327
TX03013602,2025-05-17,INV0031,14,Bakery,S009,Morning,Sample,5,BATCH4518
TX03013700,2025-05-18,INV0031,6,Produce,S011,Evening,Sample,24,BATCH6815
TX03013701,2025-05-18,INV0031,17,Frozen,S015,Evening,Spoilage,7,BATCH8378
TX03013800,2025-05-19,INV0031,8,Dairy,S020,Night,Routine,13,BATCH6391
TX03013900,2025-05-20,INV0031,0,Dairy,S012,Evening,Spoilage,0,BATCH9691
TX03013901,2025-05-20,INV0031,0,Produce,S020,Night,Spoilage,0,BATCH8590
TX03013902,2025-05-20,INV0031,0,Beverage,S013,Night,Routine,0,BATCH4215
TX03014000,2025-05-21,INV0031,1,Frozen,S016,Night,Sample,0,BATCH7825
TX03014100,2025-05-22,INV0031,0,Bakery,S017,Night,Routine,0,BATCH1821
TX03014101,2025-05-22,INV0031,0,Produce,S009,Night,Spoilage,0,BATCH2377
TX03014102,2025-05-22,INV0031,0,Dairy,S012,Morning,Routine,0,BATCH1958
TX03014200,2025-05-23,INV0031,5,Snack,S016,Night,Sample,10,BATCH9106
TX03014300,2025-05-24,INV0031,2,Frozen,S018,Night,Routine,13,BATCH2686
TX03014400,2025-05-25,INV0031,5,Snack,S005,Evening,Spoilage,37,BATCH3367
TX03014500,2025-05-26,INV0031,19,Produce,S017,Night,Spoilage,36,BATCH9332
TX03014501,2025-05-26,INV0031,13,Snack,S001,Evening,Sample,23,BATCH3114
TX03014502,2025-05-26,INV0031,9,Frozen,S015,Morning,Routine,14,BATCH1694
TX03014600,2025-05-27,INV0031,7,Frozen,S002,Evening,Routine,37,BATCH6752
TX03014700,2025-05-28,INV0031,18,Dairy,S004,Morning,Sample,14,BATCH5555
TX03014701,2025-05-28,INV0031,14,Snack,S010,Morning,Routine,0,BATCH8475
TX03014702,2025-05-28,INV0031,0,Bakery,S002,Evening,Routine,0,BATCH7294
TX03014800,2025-05-29,INV0031,3,Dairy,S004,Night,Routine,23,BATCH9079
TX03014801,2025-05-29,INV0031,3,Beverage,S004,Evening,Sample,20,BATCH5402
TX03014802,2025-05-29,INV0031,17,Produce,S017,Evening,Routine,3,BATCH9958
TX03014900,2025-05-30,INV0031,17,Bakery,S007,Evening,Spoilage,2,BATCH8426
TX03014901,2025-05-30,INV0031,2,Produce,S003,Evening,Sample,0,BATCH2628
TX03015000,2025-05-31,INV0031,16,Produce,S009,Night,Spoilage,3,BATCH9670
TX03015001,2025-05-31,INV0031,2,Dairy,S012,Morning,Routine,1,BATCH5867
TX03015100,2025-06-01,INV0031,0,Frozen,S008,Night,Spoilage,0,BATCH1810
TX03015101,2025-06-01,INV0031,0,Snack,S017,Morning,Routine,0,BATCH8514
TX03015102,2025-06-01,INV0031,0,Beverage,S014,Night,Routine,0,BATCH1223
TX03015200,2025-06-02,INV0031,2,Dairy,S006,Evening,Sample,22,BATCH2938
TX03015300,2025-06-03,INV0031,17,Snack,S001,Morning,Routine,7,BATCH8638
TX03015301,2025-06-03,INV0031,7,Beverage,S019,Night,Sample,0,BATCH9208
TX03015400,2025-06-04,INV0031,4,Beverage,S002,Morning,Spoilage,4,BATCH4994
TX03015500,2025-06-05,INV0031,2,Frozen,S008,Night,Routine,41,BATCH1575
TX03015501,2025-06-05,INV0031,3,Beverage,S005,Night,Spoilage,38,BATCH9219
TX03015600,2025-06-06,INV0031,1,Frozen,S002,Morning,Routine,68,BATCH6490
TX03015601,2025-06-06,INV0031,19,Beverage,S010,Morning,Routine,49,BATCH4385
TX03015602,2025-06-06,INV0031,12,Beverage,S016,Night,Sample,37,BATCH2293
TX03015700,2025-06-07,INV0031,2,Snack,S001,Night,Spoilage,45,BATCH4573
TX03015701,2025-06-07,INV0031,12,Dairy,S001,Morning,Sample,33,BATCH6056
TX03015800,2025-06-08,INV0031,8,Bakery,S001,Morning,Sample,0,BATCH4383
TX03015801,2025-06-08,INV0031,0,Bakery,S007,Evening,Sample,0,BATCH1017
TX03015802,2025-06-08,INV0031,0,Frozen,S012,Evening,Routine,0,BATCH7641
TX03015900,2025-06-09,INV0031,0,Frozen,S013,Morning,Spoilage,0,BATCH2362
TX03015901,2025-06-09,INV0031,0,Bakery,S012,Evening,Spoilage,0,BATCH2130
TX03016000,2025-06-10,INV0031,0,Bakery,S012,Evening,Spoilage,0,BATCH6953
TX03016001,2025-06-10,INV0031,0,Dairy,S020,Morning,Routine,0,BATCH4723
TX03016002,2025-06-10,INV0031,0,Dairy,S016,Morning,Routine,0,BATCH2328
TX03016100,2025-06-11,INV0031,8,Snack,S002,Morning,Routine,0,BATCH9236
TX03016101,2025-06-11,INV0031,0,Snack,S006,Night,Spoilage,0,BATCH2499
TX03016102,2025-06-11,INV0031,0,Frozen,S002,Morning,Routine,0,BATCH4722
TX03016200,2025-06-12,INV0031,1,Bakery,S010,Night,Sample,0,BATCH1398
TX03016201,2025-06-12,INV0031,0,Produce,S014,Evening,Routine,0,BATCH7414
TX03016300,2025-06-13,INV0031,12,Produce,S011,Evening,Routine,0,BATCH5640
TX03016400,2025-06-14,INV0031,8,Beverage,S001,Morning,Routine,7,BATCH4729
TX03016401,2025-06-14,INV0031,7,Frozen,S009,Morning,Spoilage,0,BATCH6560
TX03016402,2025-06-14,INV0031,0,Bakery,S013,Evening,Sample,0,BATCH3169
TX03016500,2025-06-15,INV0031,0,Produce,S006,Morning,Sample,0,BATCH7381
TX03016600,2025-06-16,INV0031,4,Beverage,S005,Night,Spoilage,35,BATCH7949
TX03016601,2025-06-16,INV0031,18,Snack,S014,Night,Routine,17,BATCH2090
TX03016700,2025-06-17,INV0031,9,Frozen,S019,Night,Routine,42,BATCH6036
TX03016701,2025-06-17,INV0031,12,Frozen,S001,Night,Routine,30,BATCH6085
TX03016702,2025-06-17,INV0031,1,Bakery,S020,Evening,Sample,29,BATCH2029
TX03016800,2025-06-18,INV0031,17,Frozen,S002,Morning,Spoilage,34,BATCH2815
TX03016801,2025-06-18,INV0031,4,Snack,S008,Morning,Spoilage,30,BATCH5130
TX03016900,2025-06-19,INV0031,11,Produce,S016,Night,Routine,20,BATCH8725
TX03017000,2025-06-20,INV0031,9,Bakery,S003,Morning,Routine,18,BATCH1528
TX03017001,2025-06-20,INV0031,5,Frozen,S019,Evening,Routine,13,BATCH5518
TX03017100,2025-06-21,INV0031,12,Bakery,S020,Evening,Routine,23,BATCH6034
TX03017200,2025-06-22,INV0031,15,Dairy,S003,Night,Spoilage,27,BATCH7913
TX03017201,2025-06-22,INV0031,17,Frozen,S003,Morning,Routine,10,BATCH9385
TX03017300,2025-06-23,INV0031,1,Produce,S001,Evening,Sample,21,BATCH6925
TX03017301,2025-06-23,INV0031,1,Dairy,S008,Evening,Routine,20,BATCH8325
TX03017302,2025-06-23,INV0031,9,Snack,S013,Morning,Routine,11,BATCH7091
TX03017400,2025-06-24,INV0031,10,Beverage,S018,Night,Sample,36,BATCH4320
TX03017500,2025-06-25,INV0031,5,Beverage,S006,Morning,Routine,37,BATCH1044
TX03017501,2025-06-25,INV0031,6,Snack,S017,Morning,Spoilage,31,BATCH5076
TX03017502,2025-06-25,INV0031,18,Snack,S015,Evening,Routine,13,BATCH7147
TX03017600,2025-06-26,INV0031,13,Snack,S012,Evening,Routine,23,BATCH2498
TX03017601,2025-06-26,INV0031,11,Dairy,S004,Morning,Sample,12,BATCH8941
TX03017602,2025-06-26,INV0031,5,Beverage,S003,Morning,Routine,7,BATCH7919
TX03017700,2025-06-27,INV0031,10,Frozen,S018,Evening,Spoilage,27,BATCH4647
TX03017701,2025-06-27,INV0031,16,Bakery,S013,Morning,Sample,11,BATCH1681
TX03017702,2025-06-27,INV0031,1,Snack,S010,Night,Routine,10,BATCH4581
TX03017800,2025-06-28,INV0031,12,Snack,S003,Night,Sample,26,BATCH7536
TX03017900,2025-06-29,INV0031,8,Bakery,S017,Morning,Routine,63,BATCH6435
TX03017901,2025-06-29,INV0031,15,Produce,S017,Morning,Routine,48,BATCH8874
TX03018000,2025-06-30,INV0031,18,Snack,S015,Morning,Spoilage,34,BATCH1965
TX03018100,2025-07-01,INV0031,16,Snack,S005,Night,Sample,14,BATCH6889
TX03018200,2025-07-02,INV0031,7,Frozen,S014,Night,Routine,9,BATCH7747
TX03018300,2025-07-03,INV0031,12,Snack,S005,Night,Sample,12,BATCH4088
TX03018400,2025-07-04,INV0031,2,Frozen,S016,Night,Sample,14,BATCH1317
TX03018500,2025-07-05,INV0031,9,Produce,S005,Morning,Sample,0,BATCH3570
TX03018600,2025-07-06,INV0031,3,Bakery,S012,Night,Spoilage,0,BATCH4212
TX03018700,2025-07-07,INV0031,5,Frozen,S006,Morning,Routine,22,BATCH4968
TX03018800,2025-07-08,INV0031,19,Beverage,S008,Morning,Routine,19,BATCH3500
TX03018900,2025-07-09,INV0031,0,Bakery,S015,Night,Routine,0,BATCH1871
TX03018901,2025-07-09,INV0031,0,Dairy,S020,Night,Routine,0,BATCH2232
TX03018902,2025-07-09,INV0031,0,Bakery,S004,Evening,Spoilage,0,BATCH9932
TX03019000,2025-07-10,INV0031,17,Bakery,S004,Evening,Routine,0,BATCH7298
TX03019001,2025-07-10,INV0031,0,Snack,S002,Morning,Routine,0,BATCH3948
TX03019100,2025-07-11,INV0031,17,Snack,S002,Evening,Spoilage,12,BATCH1961
TX03019101,2025-07-11,INV0031,12,Frozen,S018,Evening,Spoilage,0,BATCH1485
TX03019200,2025-07-12,INV0031,12,Snack,S004,Night,Routine,8,BATCH1488
TX03019201,2025-07-12,INV0031,2,Snack,S009,Evening,Spoilage,6,BATCH4126
TX03019300,2025-07-13,INV0031,1,Beverage,S013,Morning,Sample,2,BATCH3540
TX03019301,2025-07-13,INV0031,2,Frozen,S017,Evening,Sample,0,BATCH8390
TX03019400,2025-07-14,INV0031,16,Beverage,S007,Night,Spoilage,1,BATCH7375
TX03019401,2025-07-14,INV0031,1,Dairy,S017,Evening,Sample,0,BATCH5383
TX03019402,2025-07-14,INV0031,0,Produce,S020,Evening,Sample,0,BATCH7475
TX03019500,2025-07-15,INV0031,6,Snack,S008,Evening,Sample,16,BATCH5534
TX03019501,2025-07-15,INV0031,7,Snack,S009,Night,Routine,9,BATCH6389
TX03019600,2025-07-16,INV0031,9,Produce,S016,Evening,Sample,7,BATCH2509
TX03019700,2025-07-17,INV0031,8,Dairy,S015,Morning,Spoilage,1,BATCH6474
TX03019701,2025-07-17,INV0031,1,Dairy,S010,Evening,Sample,0,BATCH3156
TX03019702,2025-07-17,INV0031,0,Bakery,S017,Evening,Spoilage,0,BATCH6794
TX03019800,2025-07-18,INV0031,2,Produce,S003,Night,Routine,0,BATCH4256
TX03019801,2025-07-18,INV0031,0,Snack,S008,Evening,Sample,0,BATCH5117
TX03019802,2025-07-18,INV0031,0,Dairy,S009,Morning,Routine,0,BATCH8737
TX03019900,2025-07-19,INV0031,0,Beverage,S019,Evening,Spoilage,0,BATCH6895
TX03019901,2025-07-19,INV0031,0,Frozen,S001,Evening,Routine,0,BATCH9421
TX03019902,2025-07-19,INV0031,0,Beverage,S012,Morning,Routine,0,BATCH7990
TX03020000,2025-07-20,INV0031,13,Bakery,S015,Night,Spoilage,0,BATCH8464
TX03020001,2025-07-20,INV0031,0,Frozen,S017,Morning,Spoilage,0,BATCH7991
TX03020100,2025-07-21,INV0031,8,Dairy,S019,Night,Routine,9,BATCH8617
TX03020200,2025-07-22,INV0031,5,Frozen,S020,Morning,Routine,16,BATCH9676
TX03020201,2025-07-22,INV0031,6,Dairy,S001,Evening,Routine,10,BATCH1824
TX03020202,2025-07-22,INV0031,1,Bakery,S001,Night,Routine,9,BATCH8639
TX03020300,2025-07-23,INV0031,2,Produce,S007,Night,Spoilage,34,BATCH2929
TX03020400,2025-07-24,INV0031,4,Beverage,S018,Night,Spoilage,44,BATCH2949
TX03020401,2025-07-24,INV0031,18,Snack,S014,Night,Routine,26,BATCH2630
TX03020402,2025-07-24,INV0031,8,Snack,S014,Evening,Routine,18,BATCH1592
TX03020500,2025-07-25,INV0031,3,Frozen,S019,Night,Routine,23,BATCH8083
TX03020600,2025-07-26,INV0031,7,Frozen,S019,Morning,Sample,45,BATCH2689
TX03020601,2025-07-26,INV0031,4,Produce,S013,Morning,Sample,41,BATCH7699
TX03020700,2025-07-27,INV0031,8,Produce,S002,Evening,Sample,17,BATCH2554
TX03020701,2025-07-27,INV0031,8,Beverage,S013,Morning,Spoilage,9,BATCH5440
TX03020702,2025-07-27,INV0031,9,Frozen,S005,Morning,Sample,0,BATCH4749
TX03020800,2025-07-28,INV0031,11,Produce,S003,Evening,Routine,0,BATCH5681
TX03020900,2025-07-29,INV0031,8,Dairy,S016,Evening,Routine,17,BATCH6869
TX03021000,2025-07-30,INV0031,18,Snack,S009,Morning,Routine,39,BATCH5616
TX03021100,2025-07-31,INV0031,4,Produce,S004,Evening,Routine,48,BATCH8521
TX03021101,2025-07-31,INV0031,3,Bakery,S001,Evening,Routine,45,BATCH4052
TX03021200,2025-08-01,INV0031,18,Frozen,S001,Evening,Spoilage,10,BATCH1041
TX03021201,2025-08-01,INV0031,10,Bakery,S009,Morning,Spoilage,0,BATCH3958
TX03021202,2025-08-01,INV0031,0,Snack,S006,Evening,Routine,0,BATCH7373
TX03021300,2025-08-02,INV0031,17,Snack,S018,Evening,Routine,0,BATCH6681
TX03021301,2025-08-02,INV0031,0,Bakery,S019,Morning,Sample,0,BATCH3021
TX03021302,2025-08-02,INV0031,0,Frozen,S005,Morning,Routine,0,BATCH2415
TX03021400,2025-08-03,INV0031,0,Snack,S020,Evening,Routine,0,BATCH8533
TX03021401,2025-08-03,INV0031,0,Dairy,S015,Morning,Sample,0,BATCH6456
TX03021402,2025-08-03,INV0031,0,Dairy,S012,Night,Spoilage,0,BATCH2348
TX03021500,2025-08-04,INV0031,7,Produce,S019,Night,Routine,0,BATCH5687
TX03021501,2025-08-04,INV0031,0,Beverage,S019,Evening,Spoilage,0,BATCH1022
TX03021600,2025-08-05,INV0031,0,Beverage,S001,Morning,Spoilage,0,BATCH3673
TX03021601,2025-08-05,INV0031,0,Beverage,S006,Evening,Routine,0,BATCH2690
TX03021700,2025-08-06,INV0031,0,Snack,S006,Evening,Sample,0,BATCH3901
TX03021800,2025-08-07,INV0031,12,Bakery,S018,Morning,Sample,13,BATCH2411
TX03021801,2025-08-07,INV0031,13,Frozen,S015,Night,Spoilage,0,BATCH2366
TX03021900,2025-08-08,INV0031,0,Produce,S004,Night,Routine,0,BATCH5732
TX03022000,2025-08-09,INV0031,5,Bakery,S001,Night,Spoilage,0,BATCH8423
TX03022001,2025-08-09,INV0031,0,Beverage,S006,Evening,Spoilage,0,BATCH4792
TX03022002,2025-08-09,INV0031,0,Snack,S005,Evening,Sample,0,BATCH6455
TX03022100,2025-08-10,INV0031,10,Dairy,S016,Morning,Sample,17,BATCH9846
TX03022101,2025-08-10,INV0031,8,Snack,S020,Night,Routine,9,BATCH1381
TX03022200,2025-08-11,INV0031,4,Snack,S015,Morning,Spoilage,38,BATCH7459
TX03022300,2025-08-12,INV0031,19,Produce,S006,Morning,Spoilage,22,BATCH1077
TX03022301,2025-08-12,INV0031,4,Snack,S016,Evening,Spoilage,18,BATCH6125
TX03022400,2025-08-13,INV0031,10,Beverage,S016,Morning,Routine,13,BATCH8036
TX03022500,2025-08-14,INV0031,18,Produce,S016,Morning,Spoilage,12,BATCH9756
TX03022501,2025-08-14,INV0031,2,Produce,S015,Night,Spoilage,10,BATCH9883
TX03022600,2025-08-15,INV0031,10,Dairy,S008,Evening,Spoilage,8,BATCH7964
TX03022601,2025-08-15,INV0031,8,Produce,S010,Night,Routine,0,BATCH3213
TX03022700,2025-08-16,INV0031,10,Dairy,S016,Evening,Routine,10,BATCH5555
TX03022701,2025-08-16,INV0031,10,Frozen,S018,Morning,Sample,0,BATCH5597
TX03022800,2025-08-17,INV0031,0,Produce,S007,Night,Spoilage,0,BATCH8652
TX03022900,2025-08-18,INV0031,8,Frozen,S009,Morning,Sample,24,BATCH2344
TX03023000,2025-08-19,INV0031,2,Produce,S001,Evening,Routine,37,BATCH2357
TX03023001,2025-08-19,INV0031,5,Beverage,S019,Night,Routine,32,BATCH9845
TX03023002,2025-08-19,INV0031,14,Snack,S012,Night,Sample,18,BATCH7668
TX03023100,2025-08-20,INV0031,8,Beverage,S019,Night,Sample,30,BATCH4627
TX03023200,2025-08-21,INV0031,14,Dairy,S004,Night,Spoilage,42,BATCH6320
TX03023201,2025-08-21,INV0031,19,Beverage,S010,Morning,Spoilage,23,BATCH3270
TX03023300,2025-08-22,INV0031,6,Beverage,S002,Night,Sample,8,BATCH5235
TX03023400,2025-08-23,INV0031,8,Frozen,S016,Night,Spoilage,3,BATCH8074
TX03023500,2025-08-24,INV0031,3,Beverage,S005,Morning,Sample,0,BATCH6493
TX03023501,2025-08-24,INV0031,0,Snack,S007,Morning,Spoilage,0,BATCH1452
TX03023502,2025-08-24,INV0031,0,Dairy,S016,Night,Spoilage,0,BATCH3482
TX03023600,2025-08-25,INV0031,5,Dairy,S001,Morning,Sample,20,BATCH4137
TX03023601,2025-08-25,INV0031,8,Snack,S009,Evening,Routine,12,BATCH7690
TX03023700,2025-08-26,INV0031,10,Bakery,S005,Evening,Spoilage,0,BATCH5299
TX03023800,2025-08-27,INV0031,6,Produce,S005,Morning,Routine,5,BATCH5545
TX03023801,2025-08-27,INV0031,5,Snack,S003,Evening,Sample,0,BATCH9850
TX03023802,2025-08-27,INV0031,0,Snack,S018,Evening,Routine,0,BATCH4191
TX03023900,2025-08-28,INV0031,7,Bakery,S011,Morning,Spoilage,21,BATCH1992
TX03024000,2025-08-29,INV0031,18,Dairy,S005,Night,Routine,0,BATCH1523
TX03024001,2025-08-29,INV0031,0,Bakery,S007,Morning,Sample,0,BATCH1122
TX03024002,2025-08-29,INV0031,0,Beverage,S004,Evening,Spoilage,0,BATCH3080
TX03024100,2025-08-30,INV0031,9,Frozen,S004,Morning,Routine,22,BATCH7204
TX03024101,2025-08-30,INV0031,15,Snack,S004,Night,Sample,7,BATCH6214
TX03024200,2025-08-31,INV0031,13,Beverage,S020,Morning,Sample,9,BATCH7307
TX03024300,2025-09-01,INV0031,6,Frozen,S002,Evening,Routine,0,BATCH2884
TX03024400,2025-09-02,INV0031,1,Dairy,S017,Night,Spoilage,9,BATCH2216
TX03024500,2025-09-03,INV0031,12,Bakery,S001,Morning,Routine,15,BATCH1736
TX03024501,2025-09-03,INV0031,15,Bakery,S019,Morning,Routine,0,BATCH1617
TX03024502,2025-09-03,INV0031,0,Dairy,S017,Evening,Routine,0,BATCH3771
TX03024600,2025-09-04,INV0031,8,Snack,S019,Morning,Sample,11,BATCH6004
TX03024601,2025-09-04,INV0031,6,Snack,S020,Morning,Sample,5,BATCH5206
TX03024700,2025-09-05,INV0031,2,Produce,S018,Morning,Sample,33,BATCH3851
TX03024701,2025-09-05,INV0031,2,Snack,S001,Evening,Sample,31,BATCH7597
TX03024702,2025-09-05,INV0031,17,Produce,S004,Morning,Spoilage,14,BATCH7815
