Date,Product_ID,Category,Region,Consumption_Units
2022-10-28,P0006,Furniture,West,434
2022-10-28,P0007,Groceries,West,265
2022-10-28,P0008,Toys,North,125
2022-10-28,P0009,Groceries,South,375
2022-10-28,P0010,Furniture,East,1
2022-10-28,P0011,Electronics,West,427
2022-10-28,P0012,Groceries,North,13
2022-10-28,P0013,Furniture,East,82
2022-10-28,P0014,Groceries,North,17
2022-10-28,P0015,Groceries,South,4
2022-10-28,P0016,Furniture,West,108
2022-10-28,P0017,Clothing,West,32
2022-10-28,P0018,Groceries,East,275
2022-10-28,P0019,Furniture,South,10
2022-10-28,P0020,Electronics,North,176
2022-10-28,P0001,Groceries,South,216
2022-10-28,P0002,Furniture,North,324
2022-10-28,P0003,Toys,North,58
2022-10-28,P0004,Groceries,North,149
2022-10-28,P0005,Toys,North,115
2022-10-28,P0006,Clothing,North,58
2022-10-28,P0007,Furniture,West,59
2022-10-28,P0008,Clothing,South,80
2022-10-28,P0009,Clothing,East,65
2022-10-28,P0010,Toys,South,57
2022-10-28,P0011,Furniture,South,79
2022-10-28,P0012,Electronics,South,196
2022-10-28,P0013,Furniture,South,85
2022-10-28,P0014,Furniture,East,52
2022-10-28,P0015,Groceries,West,72
2022-10-28,P0016,Electronics,South,102
2022-10-28,P0017,Clothing,North,34
2022-10-28,P0018,Toys,North,294
2022-10-28,P0019,Furniture,South,103
2022-10-28,P0020,Furniture,North,76
2022-10-28,P0001,Furniture,East,143
2022-10-28,P0002,Clothing,South,42
2022-10-28,P0003,Furniture,North,113
2022-10-28,P0004,Furniture,South,94
2022-10-28,P0005,Clothing,South,29
2022-10-28,P0006,Furniture,East,279
2022-10-28,P0007,Clothing,North,319
2022-10-28,P0008,Clothing,East,46
2022-10-28,P0009,Electronics,South,74
2022-10-28,P0010,Electronics,East,9
2022-10-28,P0011,Groceries,West,103
2022-10-28,P0012,Toys,West,31
2022-10-28,P0013,Electronics,West,270
2022-10-28,P0014,Toys,South,39
2022-10-28,P0015,Clothing,East,57
2022-10-28,P0016,Furniture,South,107
2022-10-28,P0017,Furniture,North,328
2022-10-28,P0018,Furniture,North,258
2022-10-28,P0019,Electronics,North,91
2022-10-28,P0020,Electronics,North,255
2022-10-28,P0001,Clothing,West,64
2022-10-28,P0002,Electronics,West,9
2022-10-28,P0003,Toys,South,184
2022-10-28,P0004,Toys,South,140
2022-10-28,P0005,Furniture,East,32
2022-10-28,P0006,Furniture,East,101
2022-10-28,P0007,Toys,East,223
2022-10-28,P0008,Groceries,East,21
2022-10-28,P0009,Clothing,West,111
2022-10-28,P0010,Clothing,West,249
2022-10-28,P0011,Furniture,North,349
2022-10-28,P0012,Groceries,South,284
2022-10-28,P0013,Clothing,North,77
2022-10-28,P0014,Groceries,North,78
2022-10-28,P0015,Toys,South,177
2022-10-28,P0016,Electronics,West,392
2022-10-28,P0017,Groceries,North,53
2022-10-28,P0018,Clothing,West,102
2022-10-28,P0019,Clothing,East,99
2022-10-28,P0020,Electronics,North,78
2022-10-28,P0001,Furniture,South,177
2022-10-28,P0002,Groceries,West,85
2022-10-28,P0003,Toys,East,96
2022-10-28,P0004,Electronics,South,80
2022-10-28,P0005,Clothing,East,136
2022-10-28,P0006,Electronics,West,4
2022-10-28,P0007,Groceries,North,35
2022-10-28,P0008,Groceries,East,15
2022-10-28,P0009,Furniture,West,66
2022-10-28,P0010,Furniture,West,151
2022-10-28,P0011,Toys,North,281
2022-10-28,P0012,Toys,East,195
2022-10-28,P0013,Groceries,East,34
2022-10-28,P0014,Electronics,South,18
2022-10-28,P0015,Electronics,West,44
2022-10-28,P0016,Clothing,East,178
2022-10-28,P0017,Furniture,East,245
2022-10-28,P0018,Groceries,West,44
2022-10-28,P0019,Electronics,South,129
2022-10-28,P0020,Toys,North,19
2022-10-29,P0001,Electronics,East,97
2022-10-29,P0002,Toys,North,206
2022-10-29,P0003,Electronics,West,238
2022-10-29,P0004,Electronics,West,142
2022-10-29,P0005,Clothing,North,477
2022-10-29,P0006,Toys,South,216
2022-10-29,P0007,Toys,East,313
2022-10-29,P0008,Toys,East,69
2022-10-29,P0009,Clothing,West,9
2022-10-29,P0010,Toys,East,67
2022-10-29,P0011,Clothing,North,101
2022-10-29,P0012,Electronics,South,131
2022-10-29,P0013,Electronics,West,154
2022-10-29,P0014,Electronics,North,128
2022-10-29,P0015,Toys,North,120
2022-10-29,P0016,Toys,West,89
2022-10-29,P0017,Groceries,South,70
2022-10-29,P0018,Furniture,North,76
2022-10-29,P0019,Clothing,North,83
2022-10-29,P0020,Groceries,North,382
2022-10-29,P0001,Groceries,East,189
2022-10-29,P0002,Electronics,East,360
2022-10-29,P0003,Electronics,South,33
2022-10-29,P0004,Furniture,South,36
2022-10-29,P0005,Clothing,East,60
2022-10-29,P0006,Groceries,South,351
2022-10-29,P0007,Groceries,South,60
2022-10-29,P0008,Clothing,West,103
2022-10-29,P0009,Furniture,North,110
2022-10-29,P0010,Furniture,East,134
2022-10-29,P0011,Furniture,North,217
2022-10-29,P0012,Clothing,South,24
2022-10-29,P0013,Electronics,North,293
2022-10-29,P0014,Electronics,North,25
2022-10-29,P0015,Toys,East,41
2022-10-29,P0016,Furniture,West,221
2022-10-29,P0017,Electronics,West,118
2022-10-29,P0018,Clothing,South,31
2022-10-29,P0019,Clothing,South,107
2022-10-29,P0020,Furniture,West,55
2022-10-29,P0001,Electronics,North,122
2022-10-29,P0002,Electronics,South,255
2022-10-29,P0003,Electronics,North,82
2022-10-29,P0004,Groceries,East,27
2022-10-29,P0005,Clothing,North,91
2022-10-29,P0006,Electronics,East,52
2022-10-29,P0007,Clothing,East,406
2022-10-29,P0008,Groceries,West,267
2022-10-29,P0009,Clothing,East,12
2022-10-29,P0010,Furniture,South,17
2022-10-29,P0011,Groceries,East,144
2022-10-29,P0012,Electronics,South,19
2022-10-29,P0013,Groceries,North,130
2022-10-29,P0014,Clothing,North,227
2022-10-29,P0015,Toys,West,41
2022-10-29,P0016,Electronics,South,100
2022-10-29,P0017,Toys,North,5
2022-10-29,P0018,Groceries,East,237
2022-10-29,P0019,Groceries,North,59
2022-10-29,P0020,Electronics,West,307
2022-10-29,P0001,Furniture,South,37
2022-10-29,P0002,Groceries,North,66
2022-10-29,P0003,Furniture,East,90
2022-10-29,P0004,Clothing,North,246
2022-10-29,P0005,Clothing,West,191
2022-10-29,P0006,Groceries,West,28
2022-10-29,P0007,Electronics,West,220
2022-10-29,P0008,Groceries,West,115
2022-10-29,P0009,Furniture,West,123
2022-10-29,P0010,Clothing,East,50
2022-10-29,P0011,Groceries,West,34
2022-10-29,P0012,Electronics,West,118
2022-10-29,P0013,Furniture,South,315
2022-10-29,P0014,Furniture,North,125
2022-10-29,P0015,Toys,South,53
2022-10-29,P0016,Groceries,North,139
2022-10-29,P0017,Clothing,West,103
2022-10-29,P0018,Furniture,West,430
2022-10-29,P0019,Groceries,West,116
2022-10-29,P0020,Electronics,West,105
2022-10-29,P0001,Toys,East,120
2022-10-29,P0002,Clothing,North,161
2022-10-29,P0003,Groceries,North,32
2022-10-29,P0004,Toys,West,61
2022-10-29,P0005,Clothing,West,238
2022-10-29,P0006,Groceries,North,63
2022-10-29,P0007,Electronics,East,61
2022-10-29,P0008,Toys,West,117
2022-10-29,P0009,Clothing,North,77
2022-10-29,P0010,Electronics,West,40
2022-10-29,P0011,Electronics,East,34
2022-10-29,P0012,Groceries,West,7
2022-10-29,P0013,Clothing,South,117
2022-10-29,P0014,Electronics,North,247
2022-10-29,P0015,Groceries,East,28
2022-10-29,P0016,Furniture,North,159
2022-10-29,P0017,Electronics,North,247
2022-10-29,P0018,Groceries,East,30
2022-10-29,P0019,Furniture,North,196
2022-10-29,P0020,Furniture,West,175
2022-10-30,P0001,Groceries,North,70
2022-10-30,P0002,Clothing,South,58
2022-10-30,P0003,Clothing,West,24
2022-10-30,P0004,Clothing,South,10
2022-10-30,P0005,Toys,West,319
2022-10-30,P0006,Toys,North,178
2022-10-30,P0007,Toys,West,36
2022-10-30,P0008,Toys,East,51
2022-10-30,P0009,Electronics,East,34
2022-10-30,P0010,Furniture,East,161
2022-10-30,P0011,Toys,North,205
2022-10-30,P0012,Electronics,North,363
2022-10-30,P0013,Toys,East,1
2022-10-30,P0014,Furniture,South,368
2022-10-30,P0015,Electronics,West,144
2022-10-30,P0016,Furniture,South,16
2022-10-30,P0017,Groceries,North,171
2022-10-30,P0018,Furniture,West,21
2022-10-30,P0019,Groceries,West,156
2022-10-30,P0020,Furniture,West,126
2022-10-30,P0001,Toys,North,68
2022-10-30,P0002,Furniture,North,195
2022-10-30,P0003,Electronics,West,162
2022-10-30,P0004,Toys,South,154
2022-10-30,P0005,Groceries,South,145
2022-10-30,P0006,Groceries,North,28
2022-10-30,P0007,Furniture,North,226
2022-10-30,P0008,Electronics,East,45
2022-10-30,P0009,Electronics,East,72
2022-10-30,P0010,Groceries,West,31
2022-10-30,P0011,Groceries,West,23
2022-10-30,P0012,Electronics,East,59
2022-10-30,P0013,Furniture,East,200
2022-10-30,P0014,Groceries,East,24
2022-10-30,P0015,Furniture,East,66
2022-10-30,P0016,Toys,North,181
2022-10-30,P0017,Toys,South,35
2022-10-30,P0018,Groceries,West,326
2022-10-30,P0019,Electronics,East,261
2022-10-30,P0020,Electronics,East,116
2022-10-30,P0001,Clothing,North,190
2022-10-30,P0002,Furniture,East,83
2022-10-30,P0003,Toys,East,92
2022-10-30,P0004,Electronics,North,345
2022-10-30,P0005,Groceries,North,130
2022-10-30,P0006,Toys,West,21
2022-10-30,P0007,Furniture,North,139
2022-10-30,P0008,Furniture,South,37
2022-10-30,P0009,Clothing,North,243
2022-10-30,P0010,Electronics,East,355
2022-10-30,P0011,Electronics,West,132
2022-10-30,P0012,Groceries,South,40
2022-10-30,P0013,Furniture,West,167
2022-10-30,P0014,Furniture,South,331
2022-10-30,P0015,Furniture,North,153
2022-10-30,P0016,Clothing,North,380
2022-10-30,P0017,Electronics,West,276
2022-10-30,P0018,Electronics,South,79
2022-10-30,P0019,Clothing,West,79
2022-10-30,P0020,Clothing,North,169
2022-10-30,P0001,Electronics,East,126
2022-10-30,P0002,Groceries,South,98
2022-10-30,P0003,Furniture,East,283
2022-10-30,P0004,Toys,West,38
2022-10-30,P0005,Groceries,North,3
2022-10-30,P0006,Furniture,East,398
2022-10-30,P0007,Clothing,South,171
2022-10-30,P0008,Clothing,South,24
2022-10-30,P0009,Furniture,South,269
2022-10-30,P0010,Toys,West,73
2022-10-30,P0011,Groceries,East,16
2022-10-30,P0012,Clothing,South,115
2022-10-30,P0013,Toys,South,33
2022-10-30,P0014,Furniture,West,160
2022-10-30,P0015,Furniture,South,208
2022-10-30,P0016,Furniture,South,135
2022-10-30,P0017,Groceries,North,322
2022-10-30,P0018,Groceries,East,157
2022-10-30,P0019,Furniture,West,421
2022-10-30,P0020,Furniture,West,44
2022-10-30,P0001,Clothing,East,247
2022-10-30,P0002,Clothing,West,24
2022-10-30,P0003,Groceries,West,335
2022-10-30,P0004,Electronics,East,7
2022-10-30,P0005,Toys,West,29
2022-10-30,P0006,Furniture,West,394
2022-10-30,P0007,Furniture,South,316
2022-10-30,P0008,Groceries,South,175
2022-10-30,P0009,Furniture,West,202
2022-10-30,P0010,Groceries,South,42
2022-10-30,P0011,Furniture,West,139
2022-10-30,P0012,Clothing,East,142
2022-10-30,P0013,Electronics,South,39
2022-10-30,P0014,Electronics,North,91
2022-10-30,P0015,Clothing,West,306
2022-10-30,P0016,Toys,South,1
2022-10-30,P0017,Electronics,East,40
2022-10-30,P0018,Furniture,East,3
2022-10-30,P0019,Groceries,South,146
2022-10-30,P0020,Clothing,South,47
2022-10-31,P0001,Electronics,East,14
2022-10-31,P0002,Clothing,West,345
2022-10-31,P0003,Clothing,East,119
2022-10-31,P0004,Clothing,East,6
2022-10-31,P0005,Furniture,North,144
2022-10-31,P0006,Furniture,South,109
2022-10-31,P0007,Furniture,East,85
2022-10-31,P0008,Furniture,West,166
2022-10-31,P0009,Furniture,North,292
2022-10-31,P0010,Toys,South,340
2022-10-31,P0011,Toys,West,230
2022-10-31,P0012,Groceries,West,22
2022-10-31,P0013,Toys,South,30
2022-10-31,P0014,Electronics,East,81
2022-10-31,P0015,Electronics,East,89
2022-10-31,P0016,Furniture,South,8
2022-10-31,P0017,Toys,West,31
2022-10-31,P0018,Electronics,North,189
2022-10-31,P0019,Electronics,East,333
2022-10-31,P0020,Groceries,East,110
2022-10-31,P0001,Electronics,East,410
2022-10-31,P0002,Toys,North,29
2022-10-31,P0003,Groceries,South,244
2022-10-31,P0004,Furniture,West,4
2022-10-31,P0005,Clothing,South,149
2022-10-31,P0006,Electronics,East,187
2022-10-31,P0007,Toys,South,80
2022-10-31,P0008,Electronics,West,65
2022-10-31,P0009,Electronics,East,327
2022-10-31,P0010,Electronics,West,13
2022-10-31,P0011,Groceries,South,66
2022-10-31,P0012,Clothing,North,22
2022-10-31,P0013,Electronics,South,81
2022-10-31,P0014,Groceries,South,217
2022-10-31,P0015,Clothing,South,30
2022-10-31,P0016,Furniture,East,167
2022-10-31,P0017,Furniture,West,404
2022-10-31,P0018,Clothing,East,76
2022-10-31,P0019,Clothing,South,196
2022-10-31,P0020,Electronics,North,91
2022-10-31,P0001,Toys,South,67
2022-10-31,P0002,Groceries,West,172
2022-10-31,P0003,Furniture,South,69
2022-10-31,P0004,Toys,East,41
2022-10-31,P0005,Electronics,East,59
2022-10-31,P0006,Clothing,West,148
2022-10-31,P0007,Furniture,South,46
2022-10-31,P0008,Furniture,South,46
2022-10-31,P0009,Furniture,East,158
2022-10-31,P0010,Groceries,South,191
2022-10-31,P0011,Toys,South,86
2022-10-31,P0012,Groceries,North,51
2022-10-31,P0013,Toys,North,431
2022-10-31,P0014,Clothing,North,155
2022-10-31,P0015,Clothing,South,38
2022-10-31,P0016,Electronics,East,199
2022-10-31,P0017,Furniture,East,121
2022-10-31,P0018,Clothing,South,65
2022-10-31,P0019,Groceries,West,70
2022-10-31,P0020,Furniture,North,159
2022-10-31,P0001,Clothing,West,23
2022-10-31,P0002,Groceries,West,141
2022-10-31,P0003,Groceries,West,285
2022-10-31,P0004,Toys,South,413
2022-10-31,P0005,Clothing,East,51
2022-10-31,P0006,Groceries,North,53
2022-10-31,P0007,Clothing,North,157
2022-10-31,P0008,Electronics,West,276
2022-10-31,P0009,Clothing,East,10
2022-10-31,P0010,Electronics,East,36
2022-10-31,P0011,Furniture,West,2
2022-10-31,P0012,Groceries,West,114
2022-10-31,P0013,Toys,South,253
2022-10-31,P0014,Groceries,East,229
2022-10-31,P0015,Electronics,East,149
2022-10-31,P0016,Clothing,North,57
2022-10-31,P0017,Furniture,West,140
2022-10-31,P0018,Toys,North,32
2022-10-31,P0019,Clothing,East,51
2022-10-31,P0020,Furniture,East,248
2022-10-31,P0001,Toys,West,280
2022-10-31,P0002,Electronics,North,317
2022-10-31,P0003,Toys,South,204
2022-10-31,P0004,Clothing,West,24
2022-10-31,P0005,Toys,West,420
2022-10-31,P0006,Electronics,West,33
2022-10-31,P0007,Groceries,North,37
2022-10-31,P0008,Toys,South,102
2022-10-31,P0009,Toys,West,9
2022-10-31,P0010,Groceries,South,81
2022-10-31,P0011,Furniture,South,41
2022-10-31,P0012,Electronics,East,136
2022-10-31,P0013,Electronics,South,91
2022-10-31,P0014,Furniture,North,57
2022-10-31,P0015,Toys,East,115
2022-10-31,P0016,Electronics,North,188
2022-10-31,P0017,Electronics,North,162
2022-10-31,P0018,Furniture,East,135
2022-10-31,P0019,Groceries,South,194
2022-10-31,P0020,Clothing,South,98
2022-11-01,P0001,Groceries,South,171
2022-11-01,P0002,Groceries,North,128
2022-11-01,P0003,Clothing,North,29
2022-11-01,P0004,Clothing,West,365
2022-11-01,P0005,Groceries,East,210
2022-11-01,P0006,Furniture,East,30
2022-11-01,P0007,Toys,South,178
2022-11-01,P0008,Electronics,North,215
2022-11-01,P0009,Toys,South,110
2022-11-01,P0010,Electronics,West,168
2022-11-01,P0011,Electronics,North,217
2022-11-01,P0012,Furniture,South,237
2022-11-01,P0013,Groceries,South,343
2022-11-01,P0014,Clothing,North,300
2022-11-01,P0015,Clothing,North,252
2022-11-01,P0016,Furniture,East,45
2022-11-01,P0017,Toys,North,39
2022-11-01,P0018,Electronics,North,148
2022-11-01,P0019,Clothing,North,151
2022-11-01,P0020,Furniture,North,67
2022-11-01,P0001,Electronics,East,52
2022-11-01,P0002,Toys,West,17
2022-11-01,P0003,Clothing,South,96
2022-11-01,P0004,Toys,North,35
2022-11-01,P0005,Furniture,East,330
2022-11-01,P0006,Electronics,North,330
2022-11-01,P0007,Furniture,North,153
2022-11-01,P0008,Clothing,South,84
2022-11-01,P0009,Electronics,East,24
2022-11-01,P0010,Toys,West,293
2022-11-01,P0011,Furniture,South,111
2022-11-01,P0012,Groceries,East,381
2022-11-01,P0013,Furniture,East,212
2022-11-01,P0014,Furniture,South,327
2022-11-01,P0015,Clothing,South,54
2022-11-01,P0016,Groceries,North,179
2022-11-01,P0017,Clothing,East,137
2022-11-01,P0018,Groceries,North,64
2022-11-01,P0019,Toys,West,87
2022-11-01,P0020,Groceries,West,24
2022-11-01,P0001,Furniture,North,8
2022-11-01,P0002,Toys,West,155
2022-11-01,P0003,Electronics,East,159
2022-11-01,P0004,Clothing,North,61
2022-11-01,P0005,Furniture,North,69
2022-11-01,P0006,Electronics,East,361
2022-11-01,P0007,Electronics,East,239
2022-11-01,P0008,Electronics,South,150
2022-11-01,P0009,Toys,South,418
2022-11-01,P0010,Clothing,West,0
2022-11-01,P0011,Furniture,South,420
2022-11-01,P0012,Clothing,North,245
2022-11-01,P0013,Clothing,West,105
2022-11-01,P0014,Electronics,West,207
2022-11-01,P0015,Furniture,East,209
2022-11-01,P0016,Electronics,North,301
2022-11-01,P0017,Clothing,North,242
2022-11-01,P0018,Toys,West,114
2022-11-01,P0019,Groceries,North,33
2022-11-01,P0020,Toys,North,40
2022-11-01,P0001,Clothing,West,96
2022-11-01,P0002,Toys,East,96
2022-11-01,P0003,Toys,North,258
2022-11-01,P0004,Electronics,West,113
2022-11-01,P0005,Groceries,North,110
2022-11-01,P0006,Groceries,South,197
2022-11-01,P0007,Electronics,West,85
2022-11-01,P0008,Groceries,North,75
2022-11-01,P0009,Furniture,West,107
2022-11-01,P0010,Clothing,West,130
2022-11-01,P0011,Electronics,West,63
2022-11-01,P0012,Electronics,South,20
2022-11-01,P0013,Furniture,East,161
2022-11-01,P0014,Furniture,South,220
2022-11-01,P0015,Furniture,South,246
2022-11-01,P0016,Furniture,North,83
2022-11-01,P0017,Toys,North,35
2022-11-01,P0018,Clothing,South,47
2022-11-01,P0019,Clothing,North,5
2022-11-01,P0020,Clothing,East,124
2022-11-01,P0001,Groceries,South,54
2022-11-01,P0002,Clothing,East,360
2022-11-01,P0003,Clothing,North,94
2022-11-01,P0004,Electronics,East,158
2022-11-01,P0005,Toys,East,328
2022-11-01,P0006,Groceries,West,83
2022-11-01,P0007,Clothing,West,128
2022-11-01,P0008,Clothing,East,42
2022-11-01,P0009,Electronics,South,40
2022-11-01,P0010,Toys,South,198
2022-11-01,P0011,Groceries,West,281
2022-11-01,P0012,Electronics,East,60
2022-11-01,P0013,Electronics,North,119
2022-11-01,P0014,Electronics,South,331
2022-11-01,P0015,Electronics,East,72
2022-11-01,P0016,Electronics,West,40
2022-11-01,P0017,Groceries,South,107
2022-11-01,P0018,Toys,South,42
2022-11-01,P0019,Electronics,North,188
2022-11-01,P0020,Toys,West,274
2022-11-02,P0001,Toys,South,136
2022-11-02,P0002,Groceries,East,264
2022-11-02,P0003,Clothing,West,189
2022-11-02,P0004,Electronics,North,162
2022-11-02,P0005,Clothing,West,1
2022-11-02,P0006,Electronics,West,79
2022-11-02,P0007,Electronics,South,315
2022-11-02,P0008,Groceries,South,155
2022-11-02,P0009,Furniture,North,17
2022-11-02,P0010,Clothing,East,74
2022-11-02,P0011,Groceries,South,227
2022-11-02,P0012,Furniture,East,179
2022-11-02,P0013,Clothing,West,257
2022-11-02,P0014,Furniture,East,257
2022-11-02,P0015,Groceries,East,127
2022-11-02,P0016,Furniture,South,224
2022-11-02,P0017,Furniture,East,320
2022-11-02,P0018,Furniture,East,104
2022-11-02,P0019,Electronics,South,80
2022-11-02,P0020,Toys,East,120
2022-11-02,P0001,Groceries,East,102
2022-11-02,P0002,Electronics,South,65
2022-11-02,P0003,Groceries,North,30
2022-11-02,P0004,Furniture,West,28
2022-11-02,P0005,Furniture,North,146
2022-11-02,P0006,Groceries,East,32
2022-11-02,P0007,Toys,East,393
2022-11-02,P0008,Electronics,East,69
2022-11-02,P0009,Groceries,South,2
2022-11-02,P0010,Electronics,North,57
2022-11-02,P0011,Toys,West,136
2022-11-02,P0012,Groceries,West,54
2022-11-02,P0013,Toys,West,53
2022-11-02,P0014,Groceries,South,40
2022-11-02,P0015,Groceries,East,128
2022-11-02,P0016,Electronics,South,77
2022-11-02,P0017,Clothing,West,40
2022-11-02,P0018,Groceries,East,113
2022-11-02,P0019,Clothing,West,137
2022-11-02,P0020,Groceries,West,162
2022-11-02,P0001,Toys,South,0
2022-11-02,P0002,Groceries,West,28
2022-11-02,P0003,Groceries,North,24
2022-11-02,P0004,Furniture,East,126
2022-11-02,P0005,Toys,North,243
2022-11-02,P0006,Groceries,East,54
2022-11-02,P0007,Electronics,West,189
2022-11-02,P0008,Groceries,West,10
2022-11-02,P0009,Furniture,West,286
2022-11-02,P0010,Electronics,North,101
2022-11-02,P0011,Furniture,North,106
2022-11-02,P0012,Electronics,East,428
2022-11-02,P0013,Groceries,South,162
2022-11-02,P0014,Groceries,West,4
2022-11-02,P0015,Toys,North,157
2022-11-02,P0016,Toys,North,349
2022-11-02,P0017,Toys,North,260
2022-11-02,P0018,Clothing,East,79
2022-11-02,P0019,Clothing,East,260
2022-11-02,P0020,Toys,North,125
2022-11-02,P0001,Groceries,South,22
2022-11-02,P0002,Groceries,North,117
2022-11-02,P0003,Toys,West,145
2022-11-02,P0004,Groceries,West,78
2022-11-02,P0005,Electronics,North,54
2022-11-02,P0006,Toys,West,10
2022-11-02,P0007,Toys,West,236
2022-11-02,P0008,Toys,East,139
2022-11-02,P0009,Furniture,North,52
2022-11-02,P0010,Toys,South,260
2022-11-02,P0011,Furniture,North,255
2022-11-02,P0012,Toys,South,119
2022-11-02,P0013,Toys,East,344
2022-11-02,P0014,Furniture,East,46
2022-11-02,P0015,Clothing,South,37
2022-11-02,P0016,Clothing,South,44
2022-11-02,P0017,Groceries,South,21
